ÅR,Måned,regnr,navn,Attribute,Value
2023,12,53087,Dansk Boligforsikring A/S,Operating ratio,95.6
2023,12,53087,Dansk Boligforsikring A/S,Relativt afløbsresultat,4.4
2023,12,53095,Dansk Musiker Forbund Forsikring G/S,Bruttoerstatningsprocent (Loss ratio),46.8
2023,12,53095,Dansk Musiker Forbund Forsikring G/S,Bruttoomkostningsprocent (Expense ratio),49.3
2023,12,53095,Dansk Musiker Forbund Forsikring G/S,Combined ratio,98.8
2023,12,53095,Dansk Musiker Forbund Forsikring G/S,Egenkapitalforrentning i pct. (Return on equity),6.2
2023,12,53095,Dansk Musiker Forbund Forsikring G/S,Operating ratio,98.4
2023,12,53095,Dansk Musiker Forbund Forsikring G/S,Relativt afløbsresultat,18.3
2023,12,53099,MELES Insurance A/S (captive insurance company),Bruttoerstatningsprocent (Loss ratio),79.3
2023,12,53099,MELES Insurance A/S (captive insurance company),Bruttoomkostningsprocent (Expense ratio),9.8
2023,12,53099,MELES Insurance A/S (captive insurance company),Combined ratio,93.0
2023,12,53099,MELES Insurance A/S (captive insurance company),Egenkapitalforrentning i pct. (Return on equity),10.5
2023,12,53099,MELES Insurance A/S (captive insurance company),Operating ratio,93.1
2023,12,53099,MELES Insurance A/S (captive insurance company),Relativt afløbsresultat,14.5
2023,12,53100,Ørsted Insurance A/S,Bruttoerstatningsprocent (Loss ratio),58.4
2023,12,53100,Ørsted Insurance A/S,Bruttoomkostningsprocent (Expense ratio),2.2
2023,12,53100,Ørsted Insurance A/S,Combined ratio,69.3
2023,12,53100,Ørsted Insurance A/S,Egenkapitalforrentning i pct. (Return on equity),21.3
2023,12,53100,Ørsted Insurance A/S,Operating ratio,71.4
2023,12,53100,Ørsted Insurance A/S,Relativt afløbsresultat,5.3
2023,12,53103,ETU Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),93.0
2023,12,53103,ETU Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),27.0
2023,12,53103,ETU Forsikring A/S,Combined ratio,109.0
2023,12,53103,ETU Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),59.0
2023,12,53103,ETU Forsikring A/S,Operating ratio,109.0
2023,12,53103,ETU Forsikring A/S,Relativt afløbsresultat,-14.0
2023,12,53106,Forsikringsselskabet Vendsyssel A/S,Bruttoerstatningsprocent (Loss ratio),54.0
2023,12,53106,Forsikringsselskabet Vendsyssel A/S,Bruttoomkostningsprocent (Expense ratio),35.7
2023,12,53106,Forsikringsselskabet Vendsyssel A/S,Combined ratio,97.5
2023,12,53106,Forsikringsselskabet Vendsyssel A/S,Egenkapitalforrentning i pct. (Return on equity),3.5
2023,12,53106,Forsikringsselskabet Vendsyssel A/S,Operating ratio,96.8
2023,12,53106,Forsikringsselskabet Vendsyssel A/S,Relativt afløbsresultat,8.1
2023,12,53108,FF Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),45.85
2023,12,53108,FF Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),45.85
2023,12,53108,FF Forsikring A/S,Combined ratio,87.86
2023,12,53108,FF Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),11.43
2023,12,53108,FF Forsikring A/S,Operating ratio,87.86
2023,12,53108,FF Forsikring A/S,Relativt afløbsresultat,0.09
2023,12,53110,DSV Insurance A/S,Bruttoerstatningsprocent (Loss ratio),48.0
2023,12,53110,DSV Insurance A/S,Bruttoomkostningsprocent (Expense ratio),16.0
2023,12,53110,DSV Insurance A/S,Combined ratio,76.0
2023,12,53110,DSV Insurance A/S,Egenkapitalforrentning i pct. (Return on equity),43.0
2023,12,53110,DSV Insurance A/S,Operating ratio,76.0
2023,12,53110,DSV Insurance A/S,Relativt afløbsresultat,17.0
2023,12,53111,Fri Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),70.2
2023,12,53111,Fri Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),21.7
2023,12,53111,Fri Forsikring A/S,Combined ratio,93.5
2023,12,53111,Fri Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),8.0
2023,12,53111,Fri Forsikring A/S,Operating ratio,93.5
2023,12,53111,Fri Forsikring A/S,Relativt afløbsresultat,2.0
2023,12,53118,"""danmark"" Erhverv, Skadesforsikringsaktieselskab",Bruttoerstatningsprocent (Loss ratio),84.3
2023,12,53118,"""danmark"" Erhverv, Skadesforsikringsaktieselskab",Bruttoomkostningsprocent (Expense ratio),17.0
2023,12,53118,"""danmark"" Erhverv, Skadesforsikringsaktieselskab",Combined ratio,101.4
2023,12,53118,"""danmark"" Erhverv, Skadesforsikringsaktieselskab",Egenkapitalforrentning i pct. (Return on equity),9.5
2023,12,53118,"""danmark"" Erhverv, Skadesforsikringsaktieselskab",Operating ratio,101.0
2023,12,53118,"""danmark"" Erhverv, Skadesforsikringsaktieselskab",Relativt afløbsresultat,1.9
2023,12,53119,Domus Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),71.0
2023,12,53119,Domus Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),35.0
2023,12,53119,Domus Forsikring A/S,Combined ratio,115.0
2023,12,53119,Domus Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),
2023,12,53119,Domus Forsikring A/S,Operating ratio,115.0
2023,12,53119,Domus Forsikring A/S,Relativt afløbsresultat,
2023,12,53120,Amorta Arbejdsskadesforsikringsselskab A/S,Bruttoerstatningsprocent (Loss ratio),
2023,12,53120,Amorta Arbejdsskadesforsikringsselskab A/S,Bruttoomkostningsprocent (Expense ratio),
2023,12,53120,Amorta Arbejdsskadesforsikringsselskab A/S,Combined ratio,
2023,12,53120,Amorta Arbejdsskadesforsikringsselskab A/S,Egenkapitalforrentning i pct. (Return on equity),2.7
2023,12,53120,Amorta Arbejdsskadesforsikringsselskab A/S,Operating ratio,
2023,12,53120,Amorta Arbejdsskadesforsikringsselskab A/S,Relativt afløbsresultat,-3.0
2023,12,53121,Forsikringsselskabet Dansk Sundhedssikring A/S,Bruttoerstatningsprocent (Loss ratio),71.4
2023,12,53121,Forsikringsselskabet Dansk Sundhedssikring A/S,Bruttoomkostningsprocent (Expense ratio),16.2
2023,12,53121,Forsikringsselskabet Dansk Sundhedssikring A/S,Combined ratio,87.6
2023,12,53121,Forsikringsselskabet Dansk Sundhedssikring A/S,Egenkapitalforrentning i pct. (Return on equity),28.7
2023,12,53121,Forsikringsselskabet Dansk Sundhedssikring A/S,Operating ratio,0.0
2023,12,53121,Forsikringsselskabet Dansk Sundhedssikring A/S,Relativt afløbsresultat,0.9
2024,12,-8,Storstrøm Forsikring G/S,Bruttoerstatningsprocent (Loss ratio),74.0
2024,12,-8,Storstrøm Forsikring G/S,Bruttoomkostningsprocent (Expense ratio),29.0
2024,12,-8,Storstrøm Forsikring G/S,Combined ratio,111.0
2024,12,-8,Storstrøm Forsikring G/S,Egenkapitalforrentning i pct. (Return on equity),-6.0
2024,12,-8,Storstrøm Forsikring G/S,Operating ratio,109.0
2024,12,-8,Storstrøm Forsikring G/S,Relativt afløbsresultat,-2.0
2024,12,-6,HF Forsikring G/S,Bruttoerstatningsprocent (Loss ratio),59.3
2024,12,-6,HF Forsikring G/S,Bruttoomkostningsprocent (Expense ratio),37.7
2024,12,-6,HF Forsikring G/S,Combined ratio,106.7
2024,12,-6,HF Forsikring G/S,Egenkapitalforrentning i pct. (Return on equity),6.4
2024,12,-6,HF Forsikring G/S,Operating ratio,105.6
2024,12,-6,HF Forsikring G/S,Relativt afløbsresultat,0.0
2024,12,-4,Forsia Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),69.7
2024,12,-4,Forsia Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),25.6
2024,12,-4,Forsia Forsikring A/S,Combined ratio,98.7
2024,12,-4,Forsia Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),6.0
2024,12,-4,Forsia Forsikring A/S,Operating ratio,98.7
2024,12,-4,Forsia Forsikring A/S,Relativt afløbsresultat,8.5
2024,12,-3,ERGO Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),44.66
2024,12,-3,ERGO Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),64.52
2024,12,-3,ERGO Forsikring A/S,Combined ratio,110.47
2024,12,-3,ERGO Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),-6.07
2024,12,-3,ERGO Forsikring A/S,Operating ratio,108.72
2024,12,-3,ERGO Forsikring A/S,Relativt afløbsresultat,-6.54
2024,12,-2,Dan Captive Insurance A/S,Bruttoerstatningsprocent (Loss ratio),31.0
2024,12,-2,Dan Captive Insurance A/S,Bruttoomkostningsprocent (Expense ratio),8.0
2024,12,-2,Dan Captive Insurance A/S,Combined ratio,57.0
2024,12,-2,Dan Captive Insurance A/S,Egenkapitalforrentning i pct. (Return on equity),19.0
2024,12,-2,Dan Captive Insurance A/S,Operating ratio,56.0
2024,12,-2,Dan Captive Insurance A/S,Relativt afløbsresultat,-3.0
2024,12,50018,ULYKKESFORSIKRINGSFORBUNDET FOR DANSK SØFART. GENSIDIGT FORBUND,Bruttoerstatningsprocent (Loss ratio),47.3
2024,12,50018,ULYKKESFORSIKRINGSFORBUNDET FOR DANSK SØFART. GENSIDIGT FORBUND,Bruttoomkostningsprocent (Expense ratio),17.6
2024,12,50018,ULYKKESFORSIKRINGSFORBUNDET FOR DANSK SØFART. GENSIDIGT FORBUND,Combined ratio,67.7
2024,12,50018,ULYKKESFORSIKRINGSFORBUNDET FOR DANSK SØFART. GENSIDIGT FORBUND,Egenkapitalforrentning i pct. (Return on equity),19.6
2024,12,50018,ULYKKESFORSIKRINGSFORBUNDET FOR DANSK SØFART. GENSIDIGT FORBUND,Operating ratio,67.7
2024,12,50018,ULYKKESFORSIKRINGSFORBUNDET FOR DANSK SØFART. GENSIDIGT FORBUND,Relativt afløbsresultat,4.5
2024,12,50099,Lokal Forsikring G/S,Bruttoerstatningsprocent (Loss ratio),63.8
2024,12,50099,Lokal Forsikring G/S,Bruttoomkostningsprocent (Expense ratio),30.4
2024,12,50099,Lokal Forsikring G/S,Combined ratio,100.9
2024,12,50099,Lokal Forsikring G/S,Egenkapitalforrentning i pct. (Return on equity),9.5
2024,12,50099,Lokal Forsikring G/S,Operating ratio,99.9
2024,12,50099,Lokal Forsikring G/S,Relativt afløbsresultat,-15.5
2024,12,50102,VESTJYLLAND FORSIKRING GS.,Bruttoerstatningsprocent (Loss ratio),73.4
2024,12,50102,VESTJYLLAND FORSIKRING GS.,Bruttoomkostningsprocent (Expense ratio),18.8
2024,12,50102,VESTJYLLAND FORSIKRING GS.,Combined ratio,96.2
2024,12,50102,VESTJYLLAND FORSIKRING GS.,Egenkapitalforrentning i pct. (Return on equity),9.6
2024,12,50102,VESTJYLLAND FORSIKRING GS.,Operating ratio,95.2
2024,12,50102,VESTJYLLAND FORSIKRING GS.,Relativt afløbsresultat,7.8
2024,12,50192,Kongeriget Danmarks Hesteforsikring G/S,Bruttoerstatningsprocent (Loss ratio),81.0
2024,12,50192,Kongeriget Danmarks Hesteforsikring G/S,Bruttoomkostningsprocent (Expense ratio),40.0
2024,12,50192,Kongeriget Danmarks Hesteforsikring G/S,Combined ratio,121.0
2024,12,50192,Kongeriget Danmarks Hesteforsikring G/S,Egenkapitalforrentning i pct. (Return on equity),6.0
2024,12,50192,Kongeriget Danmarks Hesteforsikring G/S,Operating ratio,121.0
2024,12,50192,Kongeriget Danmarks Hesteforsikring G/S,Relativt afløbsresultat,-11.0
2024,12,50230,Forsikringsselskabet VEJLE BRAND af 1841 g/s,Bruttoerstatningsprocent (Loss ratio),62.64
2024,12,50230,Forsikringsselskabet VEJLE BRAND af 1841 g/s,Bruttoomkostningsprocent (Expense ratio),27.38
2024,12,50230,Forsikringsselskabet VEJLE BRAND af 1841 g/s,Combined ratio,96.4
2024,12,50230,Forsikringsselskabet VEJLE BRAND af 1841 g/s,Egenkapitalforrentning i pct. (Return on equity),8.06
2024,12,50230,Forsikringsselskabet VEJLE BRAND af 1841 g/s,Operating ratio,95.11
2024,12,50230,Forsikringsselskabet VEJLE BRAND af 1841 g/s,Relativt afløbsresultat,3.21
2024,12,50234,Landinspektørernes gensidige Erhvervsansvarsforsikring,Bruttoerstatningsprocent (Loss ratio),12.3
2024,12,50234,Landinspektørernes gensidige Erhvervsansvarsforsikring,Bruttoomkostningsprocent (Expense ratio),27.4
2024,12,50234,Landinspektørernes gensidige Erhvervsansvarsforsikring,Combined ratio,49.3
2024,12,50234,Landinspektørernes gensidige Erhvervsansvarsforsikring,Egenkapitalforrentning i pct. (Return on equity),15.8
2024,12,50234,Landinspektørernes gensidige Erhvervsansvarsforsikring,Operating ratio,43.2
2024,12,50234,Landinspektørernes gensidige Erhvervsansvarsforsikring,Relativt afløbsresultat,18.6
2024,12,50253,Aros Forsikring - gensidigt forsikringsselskab,Bruttoerstatningsprocent (Loss ratio),73.2
2024,12,50253,Aros Forsikring - gensidigt forsikringsselskab,Bruttoomkostningsprocent (Expense ratio),22.2
2024,12,50253,Aros Forsikring - gensidigt forsikringsselskab,Combined ratio,97.7
2024,12,50253,Aros Forsikring - gensidigt forsikringsselskab,Egenkapitalforrentning i pct. (Return on equity),5.6
2024,12,50253,Aros Forsikring - gensidigt forsikringsselskab,Operating ratio,96.9
2024,12,50253,Aros Forsikring - gensidigt forsikringsselskab,Relativt afløbsresultat,-3.9
2024,12,50295,GARTNERNES FORSIKRING GS. DANSK JORDBRUG,Bruttoerstatningsprocent (Loss ratio),59.0
2024,12,50295,GARTNERNES FORSIKRING GS. DANSK JORDBRUG,Bruttoomkostningsprocent (Expense ratio),26.0
2024,12,50295,GARTNERNES FORSIKRING GS. DANSK JORDBRUG,Combined ratio,95.0
2024,12,50295,GARTNERNES FORSIKRING GS. DANSK JORDBRUG,Egenkapitalforrentning i pct. (Return on equity),14.0
2024,12,50295,GARTNERNES FORSIKRING GS. DANSK JORDBRUG,Operating ratio,95.0
2024,12,50295,GARTNERNES FORSIKRING GS. DANSK JORDBRUG,Relativt afløbsresultat,6.0
2024,12,50421,Det gensidige forsikringsselskab Dansk Plantageforsikring,Bruttoerstatningsprocent (Loss ratio),0.09
2024,12,50421,Det gensidige forsikringsselskab Dansk Plantageforsikring,Bruttoomkostningsprocent (Expense ratio),84.33
2024,12,50421,Det gensidige forsikringsselskab Dansk Plantageforsikring,Combined ratio,84.42
2024,12,50421,Det gensidige forsikringsselskab Dansk Plantageforsikring,Egenkapitalforrentning i pct. (Return on equity),8.03
2024,12,50421,Det gensidige forsikringsselskab Dansk Plantageforsikring,Operating ratio,84.42
2024,12,50421,Det gensidige forsikringsselskab Dansk Plantageforsikring,Relativt afløbsresultat,0.0
2024,12,50479,Skibsforsikringen Frederikshavn G/F,Bruttoerstatningsprocent (Loss ratio),71.89
2024,12,50479,Skibsforsikringen Frederikshavn G/F,Bruttoomkostningsprocent (Expense ratio),23.68
2024,12,50479,Skibsforsikringen Frederikshavn G/F,Combined ratio,101.82
2024,12,50479,Skibsforsikringen Frederikshavn G/F,Egenkapitalforrentning i pct. (Return on equity),5.39
2024,12,50479,Skibsforsikringen Frederikshavn G/F,Operating ratio,101.81
2024,12,50479,Skibsforsikringen Frederikshavn G/F,Relativt afløbsresultat,5.07
2024,12,50568,Danske Privatbaners Forsikringsforening G/S,Bruttoerstatningsprocent (Loss ratio),25.57
2024,12,50568,Danske Privatbaners Forsikringsforening G/S,Bruttoomkostningsprocent (Expense ratio),2.14
2024,12,50568,Danske Privatbaners Forsikringsforening G/S,Combined ratio,110.29
2024,12,50568,Danske Privatbaners Forsikringsforening G/S,Egenkapitalforrentning i pct. (Return on equity),0.44
2024,12,50568,Danske Privatbaners Forsikringsforening G/S,Operating ratio,134.9
2024,12,50568,Danske Privatbaners Forsikringsforening G/S,Relativt afløbsresultat,-1.56
2024,12,50635,Fiskernes Forsikring G/S,Bruttoerstatningsprocent (Loss ratio),114.9
2024,12,50635,Fiskernes Forsikring G/S,Bruttoomkostningsprocent (Expense ratio),26.3
2024,12,50635,Fiskernes Forsikring G/S,Combined ratio,151.4
2024,12,50635,Fiskernes Forsikring G/S,Egenkapitalforrentning i pct. (Return on equity),-1.1
2024,12,50635,Fiskernes Forsikring G/S,Operating ratio,150.4
2024,12,50635,Fiskernes Forsikring G/S,Relativt afløbsresultat,-11.1
2024,12,51519,Popermo Forsikring g/s,Bruttoerstatningsprocent (Loss ratio),91.0
2024,12,51519,Popermo Forsikring g/s,Bruttoomkostningsprocent (Expense ratio),15.1
2024,12,51519,Popermo Forsikring g/s,Combined ratio,105.8
2024,12,51519,Popermo Forsikring g/s,Egenkapitalforrentning i pct. (Return on equity),1.9
2024,12,51519,Popermo Forsikring g/s,Operating ratio,109.1
2024,12,51519,Popermo Forsikring g/s,Relativt afløbsresultat,9.0
2024,12,51571,Forsikringsselskabet HIMMERLAND G/S,Bruttoerstatningsprocent (Loss ratio),68.5
2024,12,51571,Forsikringsselskabet HIMMERLAND G/S,Bruttoomkostningsprocent (Expense ratio),26.6
2024,12,51571,Forsikringsselskabet HIMMERLAND G/S,Combined ratio,104.3
2024,12,51571,Forsikringsselskabet HIMMERLAND G/S,Egenkapitalforrentning i pct. (Return on equity),7.6
2024,12,51571,Forsikringsselskabet HIMMERLAND G/S,Operating ratio,103.6
2024,12,51571,Forsikringsselskabet HIMMERLAND G/S,Relativt afløbsresultat,-3.3
2024,12,51619,GF Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),70.0
2024,12,51619,GF Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),22.6
2024,12,51619,GF Forsikring A/S,Combined ratio,94.9
2024,12,51619,GF Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),12.3
2024,12,51619,GF Forsikring A/S,Operating ratio,94.5
2024,12,51619,GF Forsikring A/S,Relativt afløbsresultat,5.5
2024,12,51706,"SYGEFORSIKRINGEN ""DANMARK"", GS",Bruttoerstatningsprocent (Loss ratio),98.4
2024,12,51706,"SYGEFORSIKRINGEN ""DANMARK"", GS",Bruttoomkostningsprocent (Expense ratio),3.5
2024,12,51706,"SYGEFORSIKRINGEN ""DANMARK"", GS",Combined ratio,101.9
2024,12,51706,"SYGEFORSIKRINGEN ""DANMARK"", GS",Egenkapitalforrentning i pct. (Return on equity),9.0
2024,12,51706,"SYGEFORSIKRINGEN ""DANMARK"", GS",Operating ratio,101.3
2024,12,51706,"SYGEFORSIKRINGEN ""DANMARK"", GS",Relativt afløbsresultat,-2.1
2024,12,51777,Thisted Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),65.7
2024,12,51777,Thisted Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),20.7
2024,12,51777,Thisted Forsikring A/S,Combined ratio,90.9
2024,12,51777,Thisted Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),9.4
2024,12,51777,Thisted Forsikring A/S,Operating ratio,89.8
2024,12,51777,Thisted Forsikring A/S,Relativt afløbsresultat,2.9
2024,12,51778,"Købstædernes Forsikring, gensidig",Bruttoerstatningsprocent (Loss ratio),73.3
2024,12,51778,"Købstædernes Forsikring, gensidig",Bruttoomkostningsprocent (Expense ratio),21.5
2024,12,51778,"Købstædernes Forsikring, gensidig",Combined ratio,100.9
2024,12,51778,"Købstædernes Forsikring, gensidig",Egenkapitalforrentning i pct. (Return on equity),9.6
2024,12,51778,"Købstædernes Forsikring, gensidig",Operating ratio,100.3
2024,12,51778,"Købstædernes Forsikring, gensidig",Relativt afløbsresultat,-5.3
2024,12,51949,Forsikringsselskabet Nærsikring A/S,Bruttoerstatningsprocent (Loss ratio),89.3
2024,12,51949,Forsikringsselskabet Nærsikring A/S,Bruttoomkostningsprocent (Expense ratio),14.4
2024,12,51949,Forsikringsselskabet Nærsikring A/S,Combined ratio,104.6
2024,12,51949,Forsikringsselskabet Nærsikring A/S,Egenkapitalforrentning i pct. (Return on equity),6.9
2024,12,51949,Forsikringsselskabet Nærsikring A/S,Operating ratio,104.0
2024,12,51949,Forsikringsselskabet Nærsikring A/S,Relativt afløbsresultat,-5.1
2024,12,52009,Topdanmark Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),63.9
2024,12,52009,Topdanmark Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),17.0
2024,12,52009,Topdanmark Forsikring A/S,Combined ratio,83.9
2024,12,52009,Topdanmark Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),21.4
2024,12,52009,Topdanmark Forsikring A/S,Operating ratio,83.9
2024,12,52009,Topdanmark Forsikring A/S,Relativt afløbsresultat,2.5
2024,12,53028,Bornholms Brandforsikring A/S,Bruttoerstatningsprocent (Loss ratio),63.9
2024,12,53028,Bornholms Brandforsikring A/S,Bruttoomkostningsprocent (Expense ratio),19.8
2024,12,53028,Bornholms Brandforsikring A/S,Combined ratio,91.1
2024,12,53028,Bornholms Brandforsikring A/S,Egenkapitalforrentning i pct. (Return on equity),14.4
2024,12,53028,Bornholms Brandforsikring A/S,Operating ratio,90.9
2024,12,53028,Bornholms Brandforsikring A/S,Relativt afløbsresultat,9.9
2024,12,53040,LB Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),89.5
2024,12,53040,LB Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),19.1
2024,12,53040,LB Forsikring A/S,Combined ratio,110.5
2024,12,53040,LB Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),2.2
2024,12,53040,LB Forsikring A/S,Operating ratio,108.6
2024,12,53040,LB Forsikring A/S,Relativt afløbsresultat,-6.8
2024,12,53055,Concordia Forsikring A/S,Bruttoerstatningsprocent (Loss ratio),66.3
2024,12,53055,Concordia Forsikring A/S,Bruttoomkostningsprocent (Expense ratio),16.5
2024,12,53055,Concordia Forsikring A/S,Combined ratio,89.7
2024,12,53055,Concordia Forsikring A/S,Egenkapitalforrentning i pct. (Return on equity),11.4
